,f1,f2
PYPL,0.012331224977970123,0.025725215673446655
QCOM,0.013047687709331512,0.025075510144233704
RCL,0.012807704508304596,0.025255106389522552
REG,0.013020522892475128,0.025039345026016235
REGN,0.013024643063545227,0.025099076330661774
RF,0.01300862431526184,0.025089256465435028
RJF,0.012732326984405518,0.025196664035320282
RL,0.012873031198978424,0.02532414346933365
RMD,0.013003617525100708,0.02534870058298111
ROK,0.013013474643230438,0.025125905871391296
ROL,0.013028696179389954,0.025095000863075256
ROP,0.013014838099479675,0.025131672620773315
ROST,0.013240046799182892,0.02516954392194748
RSG,0.013036146759986877,0.025061503052711487
RTX,0.012743525207042694,0.025027811527252197
RVTY,0.01307908445596695,0.025220394134521484
SBAC,0.013058111071586609,0.025062933564186096
SBUX,0.013160891830921173,0.025212593376636505
SCHW,0.012776859104633331,0.025231309235095978
SHW,0.01319284737110138,0.025229960680007935
SJM,0.01292359083890915,0.02505531907081604
SLB,0.011978723108768463,0.025188185274600983
SMCI,0.013149604201316833,0.02507004141807556
SNA,0.013223648071289062,0.025105267763137817
SNPS,0.012958794832229614,0.025130413472652435
SO,0.012822866439819336,0.025029033422470093
SPG,0.013248920440673828,0.025089852511882782
SPGI,0.012922026216983795,0.025137752294540405
SRE,0.012717634439468384,0.02501489222049713
STE,0.012866251170635223,0.025131992995738983
STLD,0.011663250625133514,0.025387845933437347
STT,0.01294872909784317,0.02517469972372055
STX,0.013091593980789185,0.025305695831775665
STZ,0.01301836222410202,0.025107242166996002
SW,0.012986205518245697,0.025460675358772278
SWK,0.013264752924442291,0.025375284254550934
SWKS,0.012979447841644287,0.025104917585849762
SYF,0.013196654617786407,0.025243058800697327
SYK,0.012991346418857574,0.02513124793767929
SYY,0.013093724846839905,0.025097690522670746
T,0.01304115355014801,0.025043904781341553
TAP,0.012936912477016449,0.02504611760377884
TDG,0.012938089668750763,0.02507796138525009
TDY,0.012394070625305176,0.025133542716503143
TECH,0.012943245470523834,0.02520003914833069
TEL,0.01321612298488617,0.025142386555671692
TER,0.012661553919315338,0.025314755737781525
TFC,0.013037383556365967,0.025072962045669556
TGT,0.012949861586093903,0.02522280067205429
TJX,0.013293169438838959,0.025117062032222748
TKO,0.01287931203842163,0.02504850924015045
TMO,0.013020060956478119,0.02522597461938858
TMUS,0.013170935213565826,0.02506161481142044
TPL,0.011915326118469238,0.02516680210828781
TPR,0.01287011057138443,0.02524084597826004
TRGP,0.012134365737438202,0.025120213627815247
TRMB,0.012992709875106812,0.02516748011112213
TROW,0.013003706932067871,0.025134384632110596
TRV,0.012800723314285278,0.025048166513442993
TSCO,0.013008587062358856,0.0250675231218338
TSLA,0.011522330343723297,0.025534287095069885
TSN,0.01316661387681961,0.02506689727306366
TT,0.013188295066356659,0.0251443013548851
TTD,0.012020640075206757,0.025813966989517212
TTWO,0.013075940310955048,0.025051437318325043
TXN,0.012895852327346802,0.025074779987335205
TXT,0.012971632182598114,0.025122806429862976
TYL,0.013072453439235687,0.02519907057285309
UAL,0.012063734233379364,0.025626398622989655
UDR,0.013104811310768127,0.025036729872226715
UHS,0.012974262237548828,0.024994365870952606
ULTA,0.012994751334190369,0.025079146027565002
UNH,0.012967564165592194,0.02505575865507126
UNP,0.012739226222038269,0.025024935603141785
UPS,0.013102024793624878,0.025140397250652313
URI,0.012602582573890686,0.02511563152074814
USB,0.013025566935539246,0.025127537548542023
V,0.012944236397743225,0.02522328495979309
VLO,0.012404412031173706,0.0250900536775589
VMC,0.013112224638462067,0.025083698332309723
VRSK,0.012718066573143005,0.025277547538280487
VRSN,0.013100147247314453,0.025167502462863922
VRTX,0.01293104887008667,0.02506124973297119
VST,0.013042382895946503,0.025018788874149323
VTR,0.012564525008201599,0.02504308521747589
VTRS,0.012618869543075562,0.02533119171857834
VZ,0.013091802597045898,0.02504006028175354
WAB,0.012939833104610443,0.025112658739089966
WAT,0.013147108256816864,0.025178253650665283
WBA,0.013192817568778992,0.025057688355445862
WBD,0.012698642909526825,0.025219716131687164
WDAY,0.013030320405960083,0.025172069668769836
WDC,0.012842155992984772,0.025204762816429138
WEC,0.012895315885543823,0.025032222270965576
WELL,0.012711428105831146,0.02503107488155365
WFC,0.012994654476642609,0.025129102170467377
WM,0.013015404343605042,0.025050409138202667
WMB,0.012394599616527557,0.025077179074287415
WMT,0.01315058022737503,0.025059476494789124
WRB,0.012851916253566742,0.025026366114616394
WSM,0.012635618448257446,0.025664910674095154
WST,0.01282268762588501,0.02529490739107132
WTW,0.013006187975406647,0.02509745955467224
WY,0.013265080749988556,0.02510785311460495
WYNN,0.012922331690788269,0.025244958698749542
XEL,0.012930326163768768,0.0250152125954628
XOM,0.012270301580429077,0.02509302645921707
XYL,0.013236567378044128,0.02514495700597763
XYZ,0.010223574936389923,0.02661775052547455
YUM,0.013221897184848785,0.025121547281742096
ZBH,0.012882053852081299,0.025034964084625244
ZBRA,0.013001278042793274,0.025318801403045654
ZTS,0.013216115534305573,0.025162436068058014
