,f1,f2
LW,0.04830147325992584,0.03632932901382446
LYB,0.0479707270860672,0.03740786015987396
LYV,0.047987326979637146,0.0362217053771019
MA,0.048173800110816956,0.035523831844329834
MAA,0.04790705442428589,0.03552524745464325
MAR,0.04797546565532684,0.03596871346235275
MAS,0.047861143946647644,0.03470136225223541
MCD,0.048280760645866394,0.03578334301710129
MCHP,0.04813180863857269,0.036118000745773315
MCK,0.04818907380104065,0.03545990586280823
MCO,0.04819886386394501,0.036060214042663574
MDLZ,0.04825708270072937,0.03538826107978821
MDT,0.04802347719669342,0.03479241579771042
MET,0.04731954634189606,0.0351262092590332
META,0.04850633442401886,0.037311628460884094
MGM,0.04801344871520996,0.03717800974845886
MHK,0.047939956188201904,0.03566040098667145
MKC,0.047789067029953,0.040779486298561096
MKTX,0.04806053638458252,0.03561639040708542
MLM,0.04807950556278229,0.03652409464120865
MMC,0.04823118448257446,0.03594131022691727
MMM,0.04792444407939911,0.03504873067140579
MNST,0.04831574857234955,0.036100685596466064
MO,0.04777894914150238,0.033927008509635925
MOH,0.04784272611141205,0.03394557535648346
MOS,0.04724445939064026,0.036029696464538574
MPC,0.04813626408576965,0.03754197806119919
MPWR,0.04814060032367706,0.03542102128267288
MRK,0.04799303412437439,0.034540630877017975
MS,0.04776637256145477,0.0350249707698822
MSCI,0.04826924204826355,0.035785406827926636
MSFT,0.048279449343681335,0.03649395704269409
MSI,0.04839755594730377,0.036967456340789795
MTB,0.04705555737018585,0.033384062349796295
MTCH,0.04723618924617767,0.03348532319068909
MTD,0.04821150004863739,0.03621216118335724
MU,0.048030003905296326,0.03502489626407623
NCLH,0.04735265672206879,0.03563547879457474
NDAQ,0.04803980886936188,0.035097964107990265
NDSN,0.048092007637023926,0.036458827555179596
NEE,0.04817208647727966,0.03515416383743286
NEM,0.048036545515060425,0.03572911024093628
NFLX,0.04834239184856415,0.037731319665908813
NI,0.048098042607307434,0.03572648763656616
NKE,0.04810653626918793,0.0349062904715538
NOC,0.04804672300815582,0.0347689688205719
NOW,0.04815217852592468,0.037367530167102814
NRG,0.048082008957862854,0.037721119821071625
NSC,0.04784940183162689,0.03562483936548233
NTAP,0.04804842174053192,0.03556612879037857
NTRS,0.04795794188976288,0.03604545444250107
NUE,0.047707319259643555,0.03520455211400986
NVDA,0.048514723777770996,0.03773844987154007
NVR,0.048224568367004395,0.03563997149467468
NWS,0.04809117317199707,0.03674445301294327
NWSA,0.04810018837451935,0.036696285009384155
NXPI,0.048193782567977905,0.036420345306396484
O,0.048064082860946655,0.03531225770711899
ODFL,0.048023492097854614,0.035162150859832764
OKE,0.04784408211708069,0.03614227473735809
OMC,0.04820778965950012,0.03744453936815262
ON,0.04822114109992981,0.036526069045066833
ORCL,0.04834097623825073,0.037006162106990814
ORLY,0.04819706082344055,0.036093033850193024
OXY,0.04811081290245056,0.03692716360092163
PANW,0.04837925732135773,0.036504559218883514
PAYC,0.04777945578098297,0.03892272710800171
PAYX,0.048221275210380554,0.03636481612920761
PCAR,0.04806429147720337,0.0358685702085495
PCG,0.048045188188552856,0.03518419712781906
PEG,0.04823097586631775,0.036917418241500854
PEP,0.04824712872505188,0.03537752479314804
PFE,0.04800276458263397,0.03449646383523941
PFG,0.04757218062877655,0.03464670479297638
PG,0.04825808107852936,0.03543401509523392
PGR,0.048111528158187866,0.03509107977151871
PH,0.047902122139930725,0.036018483340740204
PHM,0.04832629859447479,0.035979993641376495
PKG,0.04814082384109497,0.03613472729921341
PLD,0.04812462627887726,0.03676173835992813
PM,0.04782798886299133,0.036105550825595856
PNC,0.04740074276924133,0.03365984559059143
PNR,0.04809686541557312,0.03677722066640854
PNW,0.048208415508270264,0.035529978573322296
PODD,0.04827059805393219,0.03620664030313492
POOL,0.04776690900325775,0.03517527878284454
PPG,0.04814267158508301,0.0368894562125206
PPL,0.04814891517162323,0.03560255467891693
PRU,0.04738180339336395,0.03527503460645676
PSA,0.048033758997917175,0.03612035512924194
PSKY,0.04791541397571564,0.0385647788643837
PSX,0.04786299169063568,0.036830268800258636
PTC,0.04824720323085785,0.03656783699989319
PWR,0.04829902946949005,0.036149173974990845
PYPL,0.0481286346912384,0.03527706861495972
QCOM,0.04822133481502533,0.03572242707014084
RCL,0.04766137897968292,0.03603139519691467
REG,0.048085495829582214,0.036028362810611725
REGN,0.04815554618835449,0.035869576036930084
RF,0.04727528989315033,0.034004710614681244
RJF,0.04766663908958435,0.0350332036614418
RL,0.04808235168457031,0.03584598749876022
RMD,0.048199817538261414,0.035674527287483215
ROK,0.04807804524898529,0.0362902507185936
ROL,0.048287034034729004,0.035707563161849976
ROP,0.04820655286312103,0.03538418561220169
ROST,0.04795750975608826,0.03543555736541748
RSG,0.04825851321220398,0.03574950248003006
RTX,0.04804980754852295,0.034683339297771454
RVTY,0.04825401306152344,0.03655320405960083
SBAC,0.04800991714000702,0.03502248227596283
SBUX,0.04812319576740265,0.03631148487329483
SCHW,0.04631824791431427,0.03086557239294052
SHW,0.04800766706466675,0.03627219796180725
SJM,0.04824328422546387,0.03535815328359604
SLB,0.04736137390136719,0.03715888410806656
SMCI,0.04753588140010834,0.03577154874801636
SNA,0.04811948537826538,0.03611421585083008
SNPS,0.048290953040122986,0.035775408148765564
SO,0.048226431012153625,0.03538262099027634
SPG,0.047697991132736206,0.03651738166809082
SPGI,0.04810278117656708,0.03530120104551315
SRE,0.04806120693683624,0.036111608147621155
STE,0.04820792376995087,0.035998500883579254
STLD,0.04744918644428253,0.03531812131404877
STT,0.047489866614341736,0.035068854689598083
STX,0.04813818633556366,0.03703295439481735
STZ,0.048227980732917786,0.03593704104423523
SW,0.047502875328063965,0.03415631502866745
SWK,0.04763118922710419,0.036427102982997894
SWKS,0.04823233187198639,0.035515397787094116
SYF,0.04727448523044586,0.03385082632303238
SYK,0.0483037531375885,0.03593002259731293
SYY,0.04821398854255676,0.03575346618890762
T,0.04820750653743744,0.03572501242160797
TAP,0.047992438077926636,0.03470994532108307
TDG,0.04810737073421478,0.03594353049993515
TDY,0.04828837513923645,0.03679359704256058
TECH,0.04799501597881317,0.034896835684776306
TEL,0.04820488393306732,0.03630545735359192
TER,0.04817955195903778,0.03506576269865036
TFC,0.046664148569107056,0.03434693068265915
TGT,0.04805891215801239,0.036176227033138275
TJX,0.048176735639572144,0.03597535938024521
TKO,0.04833611845970154,0.03775646537542343
TMO,0.04825824499130249,0.03578946739435196
TMUS,0.048096999526023865,0.03484237939119339
TPL,0.04792293906211853,0.034854307770729065
TPR,0.04799938201904297,0.036569006741046906
TRGP,0.04778565466403961,0.036717310547828674
TRMB,0.048086389899253845,0.03656235337257385
TROW,0.0481296181678772,0.03550134599208832
TRV,0.04787544906139374,0.03497723489999771
TSCO,0.04809938371181488,0.03533028066158295
TSLA,0.048191383481025696,0.03900192677974701
TSN,0.048020631074905396,0.035329513251781464
TT,0.047954872250556946,0.03454911708831787
TTD,0.04813924431800842,0.03580060601234436
TTWO,0.04817280173301697,0.03520868718624115
TXN,0.04834786057472229,0.0362120196223259
TXT,0.04802975058555603,0.03562885522842407
TYL,0.04828670620918274,0.037874333560466766
UAL,0.04715538024902344,0.03509906679391861
UDR,0.0479792058467865,0.03604107350111008
UHS,0.0480014830827713,0.03554282337427139
ULTA,0.04825587570667267,0.03681884706020355
UNH,0.0479084849357605,0.03398602455854416
UNP,0.04800264537334442,0.03647680580615997
UPS,0.048267632722854614,0.036098189651966095
URI,0.04736706614494324,0.03552938252687454
USB,0.04692399501800537,0.034193314611911774
V,0.048159196972846985,0.03514784574508667
VLO,0.04809191823005676,0.03750838339328766
VMC,0.047977790236473083,0.035226717591285706
VRSK,0.04829166829586029,0.03596287965774536
VRSN,0.04834282398223877,0.03675570338964462
VRTX,0.04824838042259216,0.03554071485996246
VST,0.04779934883117676,0.03493603318929672
VTR,0.04759030044078827,0.033774323761463165
VTRS,0.04758492112159729,0.03408535569906235
VZ,0.04819537699222565,0.03564998507499695
WAB,0.04798272252082825,0.03620487451553345
WAT,0.04799094796180725,0.03504963964223862
WBA,0.04801259934902191,0.035992495715618134
WBD,0.047966212034225464,0.036878906190395355
WDAY,0.048293620347976685,0.03839822858572006
WDC,0.047999411821365356,0.03647999465465546
WEC,0.04811091721057892,0.035179466009140015
WELL,0.04795604944229126,0.03614617884159088
WFC,0.047209784388542175,0.03338827192783356
WM,0.04836049675941467,0.03689868003129959
WMB,0.0480666309595108,0.03548858314752579
WMT,0.04829294979572296,0.03611322492361069
WRB,0.04786325991153717,0.03482525795698166
WSM,0.048043593764305115,0.035200878977775574
WST,0.04837547242641449,0.03647460788488388
WTW,0.04802733659744263,0.034987673163414
WY,0.04790934920310974,0.035609155893325806
WYNN,0.0481056272983551,0.03603484481573105
XEL,0.04809458553791046,0.03532014042139053
XOM,0.04802882671356201,0.03647065907716751
XYL,0.04817180335521698,0.03689830005168915
XYZ,0.04588483273983002,0.03715932369232178
YUM,0.048215776681900024,0.03566651791334152
ZBH,0.04821275174617767,0.03540608286857605
ZBRA,0.04800473153591156,0.038406506180763245
ZTS,0.04801924526691437,0.034639522433280945
